term_id,term_str,n,num,stop,p_stem,pos_max
8509,redder,1,0,0,redder,JJR
8510,redress,1,0,0,redress,NN
8511,reduce,1,0,0,reduc,VB
8512,reduced,7,0,0,reduc,VBN
8513,reduction,1,0,0,reduct,NN
8514,redundancies,1,0,0,redund,NNS
8515,reel,2,0,0,reel,NN
8516,reentered,1,0,0,reenter,NN
8517,reentering,1,0,0,reenter,VBG
8518,reentrance,1,0,0,reentranc,NN
8519,reestablish,1,0,0,reestablish,VB
8520,reestablished,2,0,0,reestablish,JJ
8521,reestablishing,1,0,0,reestablish,JJ
8522,refer,1,0,0,refer,NN
8523,reference,10,0,0,refer,NN
8524,referred,1,0,0,refer,VBN
8525,refined,2,0,0,refin,VBN
8526,refinement,3,0,0,refin,NN
8527,refinements,1,0,0,refin,NNS
8528,reflect,7,0,0,reflect,VB
8529,reflected,6,0,0,reflect,VBD
8530,reflecting,5,0,0,reflect,VBG
8531,reflection,35,0,0,reflect,NN
8532,reflections,20,0,0,reflect,NNS
8533,reform,2,0,0,reform,VB
8534,reformation,1,0,0,reform,NNP
8535,refrain,8,0,0,refrain,VB
8536,refrained,3,0,0,refrain,VBN
8537,refresh,1,0,0,refresh,VB
8538,refreshed,1,0,0,refresh,VBD
8539,refreshing,3,0,0,refresh,JJ
8540,refreshment,8,0,0,refresh,NN
8541,refreshments,2,0,0,refresh,NNS
8542,refuge,2,0,0,refug,NN
8543,refusal,14,0,0,refus,NN
8544,refusals,1,0,0,refus,NNS
8545,refusalyou,1,0,0,refusaly,NN
8546,refuse,26,0,0,refus,VB
8547,refused,12,0,0,refus,VBD
8548,refusing,17,0,0,refus,VBG
8549,refutation,1,0,0,refut,NN
8550,refute,1,0,0,refut,VB
8551,regain,4,0,0,regain,VB
8552,regained,2,0,0,regain,VBD
8553,regaining,1,0,0,regain,VBG
8554,regal,1,0,0,regal,JJ
8555,regale,1,0,0,regal,NN
8556,regaled,1,0,0,regal,VBN
8557,regard,95,0,0,regard,NN
8558,regardbut,1,0,0,regardbut,NN
8559,regarded,9,0,0,regard,VBD
8560,regardful,1,0,0,regard,JJ
8561,regarding,3,0,0,regard,VBG
8562,regardless,3,0,0,regardless,NN
8563,regards,1,0,0,regard,NNS
8564,regiment,21,0,0,regiment,NN
8565,regimentals,3,0,0,regiment,NNS
8566,regiments,3,0,0,regiment,NN
8567,region,1,0,0,region,NN
8568,regret,54,0,0,regret,NN
8569,regrets,6,0,0,regret,NNS
8570,regretted,10,0,0,regret,VBD
8571,regretting,10,0,0,regret,VBG
8572,regular,15,0,0,regular,JJ
8573,regularity,4,0,0,regular,NN
8574,regularly,11,0,0,regularli,RB
8575,regulars,2,0,0,regular,NN
8576,regulate,1,0,0,regul,VBP
8577,regulated,4,0,0,regul,VBN
8578,regulating,1,0,0,regul,VBG
8579,regulation,3,0,0,regul,NN
8580,regulations,1,0,0,regul,NN
8581,regulators,1,0,0,regul,NNS
8582,rehearsal,14,0,0,rehears,NN
8583,rehearsals,3,0,0,rehears,NNS
8584,rehearse,9,0,0,rehears,VB
8585,rehearsed,3,0,0,rehears,JJ
8586,rehearsers,1,0,0,rehears,NN
8587,rehearsing,3,0,0,rehears,VBG
8588,reigned,1,0,0,reign,VBD
8589,reigns,1,0,0,reign,NN
8590,reins,1,0,0,rein,NN
8591,reinstate,1,0,0,reinstat,VB
8592,reject,4,0,0,reject,VB
8593,rejected,5,0,0,reject,NN
8594,rejecting,3,0,0,reject,VBG
8595,rejection,4,0,0,reject,NN
8596,rejoice,18,0,0,rejoic,VB
8597,rejoiced,12,0,0,rejoic,VBN
8598,rejoicing,6,0,0,rejoic,VBG
8599,rejoined,4,0,0,rejoin,VBD
8600,rekindled,1,0,0,rekindl,JJ
8601,rekindling,1,0,0,rekindl,NN
8602,relapse,1,0,0,relaps,NN
8603,relapsed,1,0,0,relaps,VBD
8604,relate,24,0,0,relat,VB
8605,related,25,0,0,relat,VBD
8606,relates,4,0,0,relat,VBZ
8607,relating,9,0,0,relat,VBG
8608,relation,17,0,0,relat,NN
8609,relations,34,0,0,relat,NN
8610,relationship,12,0,0,relationship,NN
8611,relative,9,0,0,rel,JJ
8612,relator,1,0,0,relat,NN
8613,relax,1,0,0,relax,VB
8614,relaxation,1,0,0,relax,NN
8615,release,6,0,0,releas,NN
8616,released,4,0,0,releas,VBN
8617,relenting,3,0,0,relent,NN
8618,reliance,5,0,0,relianc,NN
8619,relied,1,0,0,reli,VBN
8620,relief,31,0,0,relief,NN
8621,reliefa,1,0,0,reliefa,JJ
8622,relieve,8,0,0,reliev,VB
8623,relieved,20,0,0,reliev,VBN
8624,relieves,1,0,0,reliev,VBZ
8625,relieving,1,0,0,reliev,VBG
8626,religion,2,0,0,religion,NN
8627,religious,2,0,0,religi,JJ
8628,relinquish,1,0,0,relinquish,VB
8629,relinquished,2,0,0,relinquish,VBN
8630,relish,2,0,0,relish,VB
8631,relished,2,0,0,relish,VBN
8632,reluctance,9,0,0,reluct,NN
8633,reluctant,4,0,0,reluct,JJ
8634,reluctantly,2,0,0,reluctantli,NNP
8635,rely,2,0,0,reli,VBP
8636,relying,1,0,0,reli,VBG
8637,remain,30,0,0,remain,VB
8638,remainder,4,0,0,remaind,NN
8639,remained,67,0,0,remain,VBD
8640,remaining,25,0,0,remain,VBG
8641,remains,14,0,0,remain,NNS
8642,remark,13,0,0,remark,NN
8643,remarkable,19,0,0,remark,JJ
8644,remarkably,20,0,0,remark,RB
8645,remarked,1,0,0,remark,VBN
8646,remarks,16,0,0,remark,NNS
8647,remedied,1,0,0,remedi,NN
8648,remedy,3,0,0,remedi,NN
8649,remember,64,0,0,rememb,VB
8650,remembered,21,0,0,rememb,VBD
8651,remembering,6,0,0,rememb,VBG
8652,remembrance,18,0,0,remembr,NN
8653,remembrancer,1,0,0,remembranc,NN
8654,remembrances,5,0,0,remembr,NN
8655,remind,4,0,0,remind,VB
8656,reminded,9,0,0,remind,VBD
8657,reminding,3,0,0,remind,VBG
8658,remiss,4,0,0,remiss,JJ
8659,remissness,2,0,0,remiss,NN
8660,remnant,2,0,0,remnant,NN
8661,remonstrance,8,0,0,remonstr,NN
8662,remonstrances,2,0,0,remonstr,NNS
8663,remonstrated,1,0,0,remonstr,NN
8664,remorse,3,0,0,remors,NN
8665,remote,3,0,0,remot,VB
8666,remoteness,1,0,0,remot,NN
8667,removal,23,0,0,remov,NN
8668,removals,1,0,0,remov,NNS
8669,remove,9,0,0,remov,VB
8670,removed,33,0,0,remov,VBN
8671,removing,6,0,0,remov,VBG
8672,rencontre,2,0,0,rencontr,NN
8673,render,8,0,0,render,VB
8674,rendered,15,0,0,render,VBN
8675,rendering,2,0,0,render,VBG
8676,rendezvous,1,0,0,rendezv,JJ
8677,renew,1,0,0,renew,VB
8678,renewal,11,0,0,renew,NN
8679,renewed,18,0,0,renew,VBN
8680,renewing,2,0,0,renew,VBG
8681,renown,1,0,0,renown,NN
8682,rent,3,0,0,rent,VB
8683,renter,1,0,0,renter,NN
8684,rents,1,0,0,rent,NNS
8685,repaid,5,0,0,repaid,VBD
8686,repair,2,0,0,repair,VBP
8687,repaired,6,0,0,repair,VBD
8688,repartee,1,0,0,reparte,NN
8689,repassing,1,0,0,repass,VBG
8690,repast,1,0,0,repast,NN
8691,repayment,1,0,0,repay,NN
8692,repeat,14,0,0,repeat,VB
8693,repeated,47,0,0,repeat,VBN
8694,repeatedly,17,0,0,repeatedli,RB
8695,repeating,10,0,0,repeat,VBG
8696,repeats,1,0,0,repeat,VBZ
8697,repel,1,0,0,repel,VB
8698,repelled,1,0,0,repel,JJ
8699,repent,4,0,0,repent,VB
8700,repentance,2,0,0,repent,VB
8701,repented,1,0,0,repent,VBD
8702,repenting,1,0,0,repent,NN
8703,reperusing,1,0,0,reperus,NN
8704,repetition,7,0,0,repetit,NN
8705,repetitions,1,0,0,repetit,NNS
8706,repine,4,0,0,repin,VB
8707,repinebut,1,0,0,repinebut,VB
8708,repining,3,0,0,repin,NN
8709,repinings,1,0,0,repin,NNS
8710,replete,1,0,0,replet,JJ
8711,replied,174,0,0,repli,VBD
8712,replies,4,0,0,repli,NN
8713,reply,59,0,0,repli,NN
8714,replying,4,0,0,repli,NN
8715,report,25,0,0,report,NN
8716,reporting,1,0,0,report,VBG
8717,reports,1,0,0,report,NNS
8718,repose,11,0,0,repos,NN
8719,reposing,1,0,0,repos,VBG
8720,reprehensible,3,0,0,reprehens,JJ
8721,represent,8,0,0,repres,VB
8722,representation,18,0,0,represent,NN
8723,representations,2,0,0,represent,NNS
8724,representatives,1,0,0,repres,NN
8725,represented,13,0,0,repres,VBD
8726,representing,3,0,0,repres,VBG
8727,repress,4,0,0,repress,VB
8728,repressed,3,0,0,repress,VBD
8729,repressing,1,0,0,repress,VBG
8730,reprimand,1,0,0,reprimand,NN
8731,reprimanding,1,0,0,reprimand,NN
8732,reproach,24,0,0,reproach,NN
8733,reproached,5,0,0,reproach,VBD
8734,reproaches,6,0,0,reproach,NN
8735,reproachful,1,0,0,reproach,VBP
8736,reproaching,1,0,0,reproach,VBG
8737,reprobated,4,0,0,reprob,VBD
8738,reprobation,1,0,0,reprob,NN
8739,reproof,11,0,0,reproof,NN
8740,reproofs,2,0,0,reproof,NN
8741,reproved,2,0,0,reprov,VBD
8742,repton,5,0,0,repton,NNP
8743,repugnancecauses,1,0,0,repugnancecaus,NNS
8744,repugnant,1,0,0,repugn,JJ
8745,repulse,1,0,0,repuls,VB
8746,repulsed,1,0,0,repuls,VBD
8747,repulses,1,0,0,repuls,NN
8748,repulsive,4,0,0,repuls,JJ
8749,reputable,1,0,0,reput,JJ
8750,reputation,4,0,0,reput,NN
8751,reputed,3,0,0,reput,JJ
8752,request,27,0,0,request,NN
8753,requested,4,0,0,request,VBD
8754,requester,1,0,0,request,NN
8755,requesting,5,0,0,request,VBG
8756,require,11,0,0,requir,VB
8757,required,33,0,0,requir,VBN
8758,requires,7,0,0,requir,VBZ
8759,requiring,7,0,0,requir,VBG
8760,requisite,2,0,0,requisit,JJ
8761,requisites,1,0,0,requisit,NNS
8762,requisition,1,0,0,requisit,NN
8763,requited,2,0,0,requit,NN
8764,rerant,1,0,0,rerant,VB
8765,reread,1,0,0,reread,JJ
8766,rescue,1,0,0,rescu,VB
8767,research,1,0,0,research,NN
8768,researches,1,0,0,research,NNS
8769,reseated,1,0,0,reseat,VBP
8770,reseeing,1,0,0,rese,VBG
8771,resemblance,14,0,0,resembl,NN
8772,resembled,2,0,0,resembl,VBD
8773,resent,9,0,0,resent,VB
8774,resented,4,0,0,resent,VBN
8775,resentful,6,0,0,resent,JJ
8776,resentfully,2,0,0,resent,RB
8777,resentfulmy,1,0,0,resentfulmi,JJ
8778,resenting,2,0,0,resent,VBG
8779,resentment,37,0,0,resent,NN
8780,resentments,1,0,0,resent,NN
8781,reservation,1,0,0,reserv,NN
8782,reserve,17,0,0,reserv,NN
8783,reserved,9,0,0,reserv,NN
8784,reserves,3,0,0,reserv,NNS
8785,reserving,1,0,0,reserv,VBG
8786,reside,1,0,0,resid,VB
8787,residence,20,0,0,resid,NN
8788,resident,1,0,0,resid,VBZ
8789,resides,1,0,0,resid,VBZ
8790,residing,2,0,0,resid,VBG
8791,resign,3,0,0,resign,VB
8792,resignation,2,0,0,resign,NN
8793,resigned,10,0,0,resign,VBN
8794,resigning,2,0,0,resign,VBG
8795,resist,9,0,0,resist,VB
8796,resistance,5,0,0,resist,NN
8797,resisted,9,0,0,resist,VBD
8798,resisting,2,0,0,resist,VBG
8799,resistless,1,0,0,resistless,JJ
8800,resolute,5,0,0,resolut,NN
8801,resolutely,5,0,0,resolut,RB
8802,resolution,36,0,0,resolut,NN
8803,resolutions,6,0,0,resolut,NN
8804,resolve,12,0,0,resolv,VB
8805,resolved,64,0,0,resolv,VBN
8806,resolvednor,1,0,0,resolvednor,JJ
8807,resolves,1,0,0,resolv,VBZ
8808,resolving,14,0,0,resolv,VBG
8809,resounded,1,0,0,resound,VBD
8810,resounding,1,0,0,resound,VBG
8811,resource,2,0,0,resourc,NN
8812,resources,3,0,0,resourc,NNS
8813,respect,77,0,0,respect,NN
8814,respectability,8,0,0,respect,NN
8815,respectable,34,0,0,respect,JJ
8816,respectablelooking,1,0,0,respectablelook,JJ
8817,respectably,1,0,0,respect,RB
8818,respected,12,0,0,respect,VBN
8819,respectful,4,0,0,respect,JJ
8820,respecting,8,0,0,respect,VBG
8821,respective,4,0,0,respect,JJ
8822,respects,14,0,0,respect,NNS
8823,respite,1,0,0,respit,NN
8824,responses,1,0,0,respons,NNS
8825,responsibility,1,0,0,respons,NN
8826,rest,157,0,0,rest,NN
8827,rested,3,0,0,rest,VBN
8828,resting,2,0,0,rest,VBG
8829,restless,6,0,0,restless,NN
8830,restlessly,1,0,0,restlessli,RB
8831,restlessness,1,0,0,restless,NN
8832,restoration,3,0,0,restor,NN
8833,restore,7,0,0,restor,VB
8834,restored,11,0,0,restor,VBD
8835,restoring,3,0,0,restor,VBG
8836,restrain,7,0,0,restrain,VB
8837,restrained,5,0,0,restrain,VBN
8838,restraining,2,0,0,restrain,VBG
8839,restraint,24,0,0,restraint,NN
8840,restraints,1,0,0,restraint,NN
8841,restrictions,1,0,0,restrict,NNS
8842,result,23,0,0,result,NN
8843,resulted,2,0,0,result,VBD
8844,resulting,3,0,0,result,VBG
8845,resume,2,0,0,resum,VB
8846,resumed,4,0,0,resum,VBD
8847,resuming,2,0,0,resum,VBG
8848,retail,1,0,0,retail,VB
8849,retailing,1,0,0,retail,VBG
8850,retain,2,0,0,retain,VB
8851,retained,6,0,0,retain,VBD
8852,retaining,5,0,0,retain,VBG
8853,retains,1,0,0,retain,VBZ
8854,retaliate,1,0,0,retali,VB
8855,retentive,1,0,0,retent,JJ
8856,retire,4,0,0,retir,VB
8857,retired,9,0,0,retir,VBD
8858,retirement,6,0,0,retir,NN
8859,retiring,3,0,0,retir,VBG
8860,retook,1,0,0,retook,VBD
8861,retort,1,0,0,retort,VB
8862,retrace,1,0,0,retrac,VB
8863,retraced,1,0,0,retrac,VBN
8864,retract,3,0,0,retract,NN
8865,retracted,1,0,0,retract,VBN
8866,retraction,1,0,0,retract,NN
8867,retreat,3,0,0,retreat,NN
8868,retreated,4,0,0,retreat,VBN
8869,retreating,3,0,0,retreat,VBG
8870,retrench,1,0,0,retrench,VB
8871,retrospect,2,0,0,retrospect,NN
8872,retrospection,1,0,0,retrospect,NN
8873,retrospections,1,0,0,retrospect,NNS
8874,retrospective,1,0,0,retrospect,JJ
8875,return,162,0,0,return,NN
8876,returned,103,0,0,return,VBD
8877,returning,37,0,0,return,VBG
8878,returningthe,1,0,0,returningth,JJ
8879,returns,5,0,0,return,VBZ
8880,reunion,1,0,0,reunion,NN
8881,reurging,1,0,0,reurg,VBG
8882,rev,1,0,0,rev,NNP
8883,revealed,2,0,0,reveal,VBZ
8884,revealing,1,0,0,reveal,VBG
8885,revenge,5,0,0,reveng,NN
8886,revenging,1,0,0,reveng,VBG
8887,revered,1,0,0,rever,JJ
8888,reverential,1,0,0,reverenti,JJ
8889,reverie,6,0,0,reveri,NN
8890,reveries,2,0,0,reveri,NNS
8891,reverse,9,0,0,revers,NN
8892,reversed,1,0,0,revers,NNS
8893,reversing,1,0,0,revers,VBG
8894,reversion,1,0,0,revers,NN
8895,revert,1,0,0,revert,VB
8896,reverted,2,0,0,revert,VBN
8897,reverting,2,0,0,revert,VBG
8898,review,7,0,0,review,NN
8899,reviewers,1,0,0,review,NNS
8900,reviews,1,0,0,review,NNP
8901,revised,1,0,0,revis,VBN
8902,revival,2,0,0,reviv,NN
8903,revive,3,0,0,reviv,VB
8904,revived,11,0,0,reviv,VBN
8905,reviving,1,0,0,reviv,VBG
8906,revolt,2,0,0,revolt,VB
8907,revolted,2,0,0,revolt,VBN
8908,revolution,3,0,0,revolut,NN
8909,revolving,2,0,0,revolv,VBG
8910,reward,11,0,0,reward,NN
8911,rewarded,4,0,0,reward,VBN
8912,reynolds,9,0,0,reynold,NNP
8913,reynoldss,1,0,0,reynoldss,NNP
8914,rhapsodising,1,0,0,rhapsodis,VB
8915,rheumatism,1,0,0,rheumat,NN
8916,rhine,1,0,0,rhine,NNP
8917,rhodomontade,1,0,0,rhodomontad,NN
8918,rhubarb,1,0,0,rhubarb,NN
8919,rhyming,1,0,0,rhyme,VBG
8920,ribbon,2,0,0,ribbon,NN
8921,ribbons,1,0,0,ribbon,NNS
8922,rich,34,0,0,rich,JJ
8923,richard,4,0,0,richard,NNP
8924,richards,1,0,0,richard,NNP
8925,richardson,1,0,0,richardson,NNP
8926,richer,1,0,0,richer,JJ
8927,riches,1,0,0,rich,NNS
8928,richly,3,0,0,richli,JJ
8929,richmond,5,0,0,richmond,NNP
8930,rickety,1,0,0,ricketi,NN
8931,rid,14,0,0,rid,JJ
8932,ridden,1,0,0,ridden,NN
8933,ride,22,0,0,ride,VB
8934,rides,4,0,0,ride,NNS
8935,ridge,1,0,0,ridg,NN
8936,ridicule,7,0,0,ridicul,NN
8937,ridiculed,1,0,0,ridicul,NNS
8938,ridiculing,2,0,0,ridicul,VBG
8939,ridiculous,11,0,0,ridicul,JJ
8940,riding,15,0,0,ride,VBG
8941,right,160,0,0,right,NN
8942,rightful,1,0,0,right,JJ
8943,righthand,1,0,0,righthand,JJ
8944,rightly,5,0,0,rightli,RB
8945,rights,8,0,0,right,NNS
8946,rightyou,1,0,0,rightyou,NN
8947,rigours,1,0,0,rigour,NN
8948,ring,7,0,0,ring,NN
8949,ringing,1,0,0,ring,VBG
8950,rings,3,0,0,ring,NN
8951,riot,5,0,0,riot,NN
8952,riotous,1,0,0,riotou,JJ
8953,rise,12,0,0,rise,VB
8954,risen,2,0,0,risen,VBN
8955,rises,1,0,0,rise,VBZ
8956,rising,31,0,0,rise,VBG
8957,risk,13,0,0,risk,NN
8958,risked,1,0,0,risk,VBD
8959,risks,2,0,0,risk,VBP
8960,rites,1,0,0,rite,NNS
8961,rival,3,0,0,rival,NN
8962,rivalry,1,0,0,rivalri,NN
8963,rivals,2,0,0,rival,NNP
8964,river,7,0,0,river,NN
8965,rivers,2,0,0,river,VB
8966,road,34,0,0,road,NN
8967,roadbooks,1,0,0,roadbook,JJ
8968,roadhorse,1,0,0,roadhors,NN
8969,roads,9,0,0,road,NNS
8970,roared,1,0,0,roar,VBD
8971,roasted,1,0,0,roast,VBN
8972,rob,4,0,0,rob,VB
8973,robbed,2,0,0,rob,VBN
8974,robbers,1,0,0,robber,NNS
8975,robe,1,0,0,robe,NN
8976,robert,2,0,0,robert,NNP
8977,robertson,1,0,0,robertson,NNP
8978,robinson,3,0,0,robinson,NNP
8979,robinsons,1,0,0,robinson,NNP
8980,robust,1,0,0,robust,NN
8981,rock,1,0,0,rock,NN
8982,rocks,2,0,0,rock,NNS
8983,rocky,1,0,0,rocki,JJ
8984,rode,5,0,0,rode,VBD
8985,roll,8,0,0,roll,NN
8986,rolled,1,0,0,roll,VBD
8987,rolling,1,0,0,roll,VBG
8988,roman,1,0,0,roman,NNP
8989,romance,4,0,0,romanc,NN
8990,romancers,1,0,0,romanc,NNS
8991,romantic,3,0,0,romant,JJ
8992,roof,8,0,0,roof,NN
8993,roofs,1,0,0,roof,VBP
8994,room,330,0,0,room,NN
8995,roomi,1,0,0,roomi,JJ
8996,roommany,1,0,0,roommani,JJ
8997,rooms,50,0,0,room,NNS
8998,roomy,2,0,0,roomi,NN
8999,ropes,1,0,0,rope,JJ
9000,rose,15,0,0,rose,VBD
9001,rosebush,1,0,0,rosebush,NN
9002,roses,8,0,0,rose,NN
9003,rosings,49,0,0,rose,NNP
9004,ross,1,0,0,ross,NNP
9005,rosyfaced,1,0,0,rosyfac,JJ
9006,rote,1,0,0,rote,NN
9007,rough,6,0,0,rough,JJ
9008,roughness,2,0,0,rough,NN
9009,round,81,0,0,round,NN
9010,rouse,1,0,0,rous,VB
9011,roused,19,0,0,rous,VBN
9012,rouses,1,0,0,rous,VBZ
9013,rousing,1,0,0,rous,VBG
9014,route,5,0,0,rout,NN
9015,rows,1,0,0,row,NNS
9016,rs,1,0,0,rs,NNP
9017,rubbed,1,0,0,rub,VBN
9018,rubber,3,0,0,rubber,NN
9019,rubs,1,0,0,rub,JJ
9020,rude,7,0,0,rude,JJ
9021,rudeness,5,0,0,rude,NN
9022,ruder,1,0,0,ruder,NN
9023,rudiments,1,0,0,rudiment,NNS
9024,ruffle,1,0,0,ruffl,VB
9025,ruffled,1,0,0,ruffl,JJ
9026,ruin,10,0,0,ruin,NN
9027,ruined,5,0,0,ruin,VBN
9028,ruining,3,0,0,ruin,VBG
9029,ruins,1,0,0,ruin,VBZ
9030,ruinthat,1,0,0,ruinthat,JJ
9031,rule,12,0,0,rule,NN
9032,ruled,1,0,0,rule,VBD
9033,rules,4,0,0,rule,NNS
9034,rum,1,0,0,rum,NN
9035,rumford,1,0,0,rumford,NNP
9036,rumour,2,0,0,rumour,NN
9037,run,35,0,0,run,VB
9038,running,18,0,0,run,VBG
9039,runs,2,0,0,run,VB
9040,rupture,1,0,0,ruptur,NN
9041,rushed,8,0,0,rush,VBD
9042,rushing,2,0,0,rush,VBG
9043,rushworth,185,0,0,rushworth,NNP
9044,rushworths,39,0,0,rushworth,NNP
9045,russia,1,0,0,russia,NNP
9046,rustic,1,0,0,rustic,JJ
9047,rusticities,1,0,0,rustic,NNS
9048,rusticity,1,0,0,rustic,VB
9049,s,3,0,1,s,NNP
9050,sacrifice,24,0,0,sacrific,NN
9051,sacrificed,4,0,0,sacrif,VBN
9052,sacrifices,4,0,0,sacrific,NNS
9053,sacrificing,2,0,0,sacrif,VBG
9054,sad,23,0,0,sad,JJ
9055,saddened,3,0,0,sadden,VBD
9056,saddlers,1,0,0,saddler,NN
9057,sadly,9,0,0,sadli,RB
9058,sadness,4,0,0,sad,NN
9059,safe,39,0,0,safe,JJ
9060,safeguard,1,0,0,safeguard,NN
9061,safely,9,0,0,safe,RB
9062,safer,4,0,0,safer,VBN
9063,safest,2,0,0,safest,VBN
9064,safety,15,0,0,safeti,NN
9065,sagacity,4,0,0,sagac,NN
9066,sages,1,0,0,sage,NNS
9067,said,987,0,0,said,VBD
9068,saida,1,0,0,saida,JJ
9069,saidhow,1,0,0,saidhow,NN
9070,sail,1,0,0,sail,VB
9071,sailed,3,0,0,sail,VBP
9072,sailor,5,0,0,sailor,NN
9073,sailors,3,0,0,sailor,NN
9074,sake,55,0,0,sake,NN
9075,sakes,3,0,0,sake,NN
9076,salisbury,4,0,0,salisburi,NNP
9077,sallad,1,0,0,sallad,NN
9078,sallied,1,0,0,salli,VBD
9079,sallow,2,0,0,sallow,NN
9080,sally,4,0,0,salli,NNP
9081,sallyport,1,0,0,sallyport,NN
9082,saloon,2,0,0,saloon,NN
9083,salts,1,0,0,salt,NNS
9084,salutary,1,0,0,salutari,JJ
9085,salutation,4,0,0,salut,NN
9086,salutations,2,0,0,salut,NN
9087,sam,9,0,0,sam,NNP
9088,same,230,0,1,same,JJ
9089,sameness,5,0,0,same,NN
9090,sample,1,0,0,sampl,NN
9091,sampler,1,0,0,sampler,NN
9092,sams,2,0,0,sam,NNP
9093,sanction,6,0,0,sanction,NN
9094,sanctioned,3,0,0,sanction,VBN
9095,sandcroft,1,0,0,sandcroft,NNP
9096,sandwich,1,0,0,sandwich,NN
9097,sang,2,0,0,sang,NN
9098,sanguine,15,0,0,sanguin,JJ
9099,sank,5,0,0,sank,VBD
9100,sarah,5,0,0,sarah,NNP
9101,sarahs,1,0,0,sarah,NNP
9102,sarcastic,2,0,0,sarcast,JJ
9103,sarsenet,1,0,0,sarsenet,NN
9104,sash,2,0,0,sash,NN
9105,sashes,1,0,0,sash,NN
9106,sat,97,0,0,sat,VBD
9107,sated,1,0,0,sate,VBN
9108,satin,7,0,0,satin,NN
9109,satire,1,0,0,satir,NN
9110,satirical,1,0,0,satir,JJ
9111,satisfaction,72,0,0,satisfact,NN
9112,satisfactions,2,0,0,satisfact,NNS
9113,satisfactorily,2,0,0,satisfactorili,RB
9114,satisfactory,12,0,0,satisfactori,JJ
9115,satisfied,94,0,0,satisfi,VBN
9116,satisfiedand,1,0,0,satisfiedand,JJ
9117,satisfy,32,0,0,satisfi,VB
9118,satisfying,3,0,0,satisfi,VBG
9119,saturday,28,0,0,saturday,NNP
9120,saturdays,1,0,0,saturday,NNP
9121,saucer,1,0,0,saucer,NN
9122,saucers,1,0,0,saucer,NNS
9123,saucy,2,0,0,sauci,NN
9124,saunter,2,0,0,saunter,NN
9125,sauntered,1,0,0,saunter,VBD
9126,savage,1,0,0,savag,NN
9127,save,14,0,0,save,VB
9128,saved,15,0,0,save,VBN
9129,saving,13,0,0,save,VBG
9130,savours,1,0,0,savour,NNS
9131,saw,253,0,0,saw,VBD
9132,sawand,1,0,0,sawand,VBP
9133,say,481,0,0,say,VB
9134,saying,94,0,0,say,VBG
9135,says,43,0,0,say,VBZ
9136,sayshe,1,0,0,saysh,VB
9137,sayyou,1,0,0,sayyou,JJ
9138,scale,1,0,0,scale,NN
9139,scampered,1,0,0,scamper,VBN
9140,scampering,1,0,0,scamper,VBG
9141,scandal,1,0,0,scandal,NNP
9142,scandalous,6,0,0,scandal,JJ
9143,scantily,1,0,0,scantili,RB
9144,scarborough,1,0,0,scarborough,NNP
9145,scarce,2,0,0,scarc,NN
9146,scarcely,117,0,0,scarc,RB
9147,scarcity,1,0,0,scarciti,NN
9148,scare,1,0,0,scare,VB
9149,scarlet,4,0,0,scarlet,NN
9150,scatterbrained,1,0,0,scatterbrain,JJ
9151,scattered,5,0,0,scatter,VBN
9152,scene,45,0,0,scene,NN
9153,scenepainter,3,0,0,scenepaint,JJ
9154,scenepainters,1,0,0,scenepaint,JJ
9155,scenery,3,0,0,sceneri,NN
9156,scenes,20,0,0,scene,NNS
9157,scenesdoes,1,0,0,scenesdo,NNS
9158,scheme,55,0,0,scheme,NN
9159,schemes,15,0,0,scheme,NNS
9160,scheming,3,0,0,scheme,VBG
9161,scholar,3,0,0,scholar,NN
9162,scholey,2,0,0,scholey,NNP
9163,school,7,0,0,school,NN
9164,schoolboys,2,0,0,schoolboy,JJ
9165,schoolfellow,1,0,0,schoolfellow,NN
9166,schoolfellows,1,0,0,schoolfellow,JJ
9167,schoolroom,3,0,0,schoolroom,NN
9168,schoolsystem,1,0,0,schoolsystem,NN
9169,science,1,0,0,scienc,NN
9170,scold,7,0,0,scold,VB
9171,scolded,4,0,0,scold,VBD
9172,scolding,8,0,0,scold,VBG
9173,scope,1,0,0,scope,NN
9174,score,8,0,0,score,NN
9175,scores,3,0,0,score,NNS
9176,scorn,1,0,0,scorn,NN
9177,scorned,2,0,0,scorn,VBD
9178,scorns,1,0,0,scorn,NNS
9179,scotch,3,0,0,scotch,NNP
9180,scotland,9,0,0,scotland,NNP
9181,scottish,1,0,0,scottish,JJ
9182,scrambled,1,0,0,scrambl,VBD
9183,scrambling,2,0,0,scrambl,VBG
9184,scrap,1,0,0,scrap,NN
9185,scrape,4,0,0,scrape,NN
9186,scrapes,1,0,0,scrape,NNS
9187,scraps,1,0,0,scrap,NNS
9188,scratched,1,0,0,scratch,VBD
9189,scratching,1,0,0,scratch,VBG
9190,screen,2,0,0,screen,VB
9191,screened,5,0,0,screen,VBD
9192,screwed,1,0,0,screw,VBD
9193,scrubby,1,0,0,scrubbi,JJ
9194,scruple,9,0,0,scrupl,VB
9195,scrupled,3,0,0,scrupl,VBD
9196,scruples,16,0,0,scrupl,NNS
9197,scrupulous,7,0,0,scrupul,JJ
9198,scrupulously,1,0,0,scrupul,RB
9199,scrupulousness,1,0,0,scrupul,JJ
9200,scrutiny,1,0,0,scrutini,NN
9201,scud,1,0,0,scud,NN
9202,scullery,1,0,0,sculleri,NN
